User_ID,Name,Gender,Age,Weight,Calories_Intake,Calories_Burned,Steps,Workout_Type,Workout_Duration_Min,Sleep_Hours,Arrange_Workout_Type,Trainer_Name,Gym_Time,Arrange_Genders,Trainer,Age_Clean,Calories_Difference,Step_Category,Workout_duration,membership_type,pt_taken,duration
9164,Karan,F,56,90.97,2802,939,3547,strength,43,8.4,strenght,no_trainer,Morning,Female,No Trainer,56.0,1863.0,low,Medium,Basic,Yes,12
6855,Karan,Female,57,59.13,2827,391,10137,Strength,118,7.4,strenght,no_trainer,Morning,Female,No Trainer,57.0,2436.0,high,Long,Premium,No,1
8392,Karan,M,55,58.82,3311,820,1036,cardio,81,7.2,Cardio,PT_Raj,Evening,Male,PT_Raj,55.0,2491.0,low,Long,Basic,No,12
7528,Priya,Female,20,85.93,3414,1139,16861,cardio,86,9.4,Cardio,no_trainer,evening,Female,No Trainer,20.0,2275.0,high,Long,Basic,No,12
6249,Rahul,male,27,46.29,1853,436,19508,Cardio,39,7.5,Cardio,no_trainer,Night,Male,No Trainer,27.0,1417.0,high,Medium,Basic,No,12
6172,Amit,Male,51,76.3,2897,628,19781,strength,78,8.9,strenght,PT_Vikas,Morning,Male,PT_Vikas,51.0,2269.0,high,Long,Basic,No,6
2707,Anjali,female,56,47.73,2400,143,11911,Strength,46,9.0,strenght,no_trainer,Night,Female,No Trainer,56.0,2257.0,high,Medium,Pro,Yes,3
6791,Priya,female,44,62.69,1538,521,1930,CARDIO,117,6.9,Cardio,PT_Ajay,Morning,Female,PT_Ajay,44.0,1017.0,low,Long,Premium,No,6
6535,Riya,female,63,54.33,3353,1019,3552,CARDIO,83,7.9,Cardio,PT_Vikas,Evening,Female,PT_Vikas,63.0,2334.0,low,Long,Premium,No,1
5931,Sneha,Male,30,77.35,1556,394,8432,Cardio,30,7.2,Cardio,PT_Simran,evening,Male,PT_Simran,30.0,1162.0,medium,Medium,Premium,No,12
4510,Anjali,female,58,47.87,1624,454,6951,Cardio,82,9.0,Cardio,PT_Vikas,evening,Female,PT_Vikas,58.0,1170.0,medium,Long,Basic,No,3
1202,Priya,female,22,98.4,2610,585,5961,strength,31,9.0,strenght,PT_Ajay,evening,Female,PT_Ajay,22.0,2025.0,medium,Medium,Basic,Yes,6
5218,Rahul,Female,17,53.1,3406,1033,7769,Strength,48,6.9,strenght,PT_Vikas,Night,Female,PT_Vikas,17.0,2373.0,medium,Medium,Basic,No,1
9958,Riya,F,61,84.83,2447,696,6164,Strength,56,7.1,strenght,PT_Ajay,Evening,Female,PT_Ajay,61.0,1751.0,medium,Medium,Premium,Yes,3
5389,Amit,F,54,87.84,1567,1159,4323,cardio,36,7.7,Cardio,PT_Raj,evening,Female,PT_Raj,54.0,408.0,low,Medium,Basic,Yes,6
3327,Priya,male,47,54.14,1787,837,1696,Strength,14,7.2,strenght,no_trainer,Night,Male,No Trainer,47.0,950.0,low,Short,Premium,No,1
9004,Karan,female,17,90.31,2237,952,1924,strength,24,5.6,strenght,PT_Vikas,Evening,Female,PT_Vikas,17.0,1285.0,low,Short,Premium,Yes,1
3931,Riya,male,22,46.28,2357,1042,5499,CARDIO,80,6.0,Cardio,no_trainer,Morning,Male,No Trainer,22.0,1315.0,medium,Long,Basic,Yes,3
8777,Sneha,male,21,81.3,1598,881,12957,strength,84,9.6,strenght,PT_Simran,evening,Male,PT_Simran,21.0,717.0,high,Long,Premium,No,12
1197,Karan,Female,49,64.14,3358,720,10447,CARDIO,22,4.2,Cardio,PT_Ajay,Evening,Female,PT_Ajay,49.0,2638.0,high,Short,Basic,No,6
8125,Anjali,F,23,52.57,1836,875,5745,CARDIO,41,4.7,Cardio,PT_Simran,Night,Female,PT_Simran,23.0,961.0,medium,Medium,Premium,No,12
2930,Karan,F,34,93.04,2105,234,11373,Strength,55,6.6,strenght,no_trainer,Evening,Female,No Trainer,34.0,1871.0,high,Medium,Premium,No,12
7287,John,male,45,83.8,2491,727,13500,cardio,39,5.3,Cardio,no_trainer,Morning,Male,No Trainer,45.0,1764.0,high,Medium,Premium,No,3
9800,Sneha,F,32,91.75,1642,795,12220,CARDIO,20,9.3,Cardio,PT_Ajay,Evening,Female,PT_Ajay,32.0,847.0,high,Short,Premium,Yes,6
5282,Amit,Female,46,56.72,2389,667,18532,cardio,64,7.1,Cardio,PT_Ajay,Evening,Female,PT_Ajay,46.0,1722.0,high,Long,Premium,No,6
3511,Anjali,male,37,77.39,2183,1083,14547,CARDIO,112,8.6,Cardio,PT_Ajay,Evening,Male,PT_Ajay,37.0,1100.0,high,Long,Basic,No,12
1659,Anjali,F,58,99.33,1896,800,10817,cardio,47,5.0,Cardio,PT_Raj,Night,Female,PT_Raj,58.0,1096.0,high,Medium,Basic,No,12
3811,Karan,M,20,87.4,1644,545,11672,strength,112,5.6,strenght,PT_Vikas,Evening,Male,PT_Vikas,20.0,1099.0,high,Long,Basic,No,3
8098,Priya,M,47,80.71,1674,1157,3624,strength,30,5.6,strenght,PT_Simran,evening,Male,PT_Simran,47.0,517.0,low,Medium,Basic,Yes,12
7546,Amit,Female,17,61.58,1534,1022,3617,CARDIO,60,6.7,Cardio,PT_Simran,morning,Female,PT_Simran,17.0,512.0,low,Long,Premium,No,3
2986,Karan,male,26,78.75,3375,398,13030,Cardio,105,6.9,Cardio,no_trainer,morning,Male,No Trainer,26.0,2977.0,high,Long,Basic,Yes,3
9338,Sneha,F,16,59.18,2628,278,5517,CARDIO,117,4.7,Cardio,no_trainer,Morning,Female,No Trainer,16.0,2350.0,medium,Long,Premium,Yes,1
3911,Priya,Female,17,99.73,2921,950,5192,cardio,56,9.8,Cardio,PT_Ajay,Evening,Female,PT_Ajay,17.0,1971.0,medium,Medium,Premium,Yes,6
2734,Sneha,female,23,78.73,2290,1030,12421,strength,110,9.9,strenght,PT_Ajay,Morning,Female,PT_Ajay,23.0,1260.0,high,Long,Premium,No,12
2843,Amit,F,49,71.43,2134,213,19730,Strength,19,5.1,strenght,PT_Raj,Night,Female,PT_Raj,49.0,1921.0,high,Short,Basic,Yes,1
9680,Sneha,male,28,95.17,2720,168,4985,Strength,20,5.6,strenght,PT_Vikas,Night,Male,PT_Vikas,28.0,2552.0,low,Short,Pro,Yes,6
3976,Rahul,female,32,74.94,3408,1160,19330,strength,97,6.7,strenght,no_trainer,evening,Female,No Trainer,32.0,2248.0,high,Long,Basic,Yes,1
2959,Rahul,Female,30,81.7,1619,1052,9201,Strength,70,9.6,strenght,PT_Vikas,evening,Female,PT_Vikas,30.0,567.0,medium,Long,Basic,No,3
6759,Priya,Male,39,51.34,2903,430,2708,CARDIO,107,6.6,Cardio,PT_Vikas,evening,Male,PT_Vikas,39.0,2473.0,low,Long,Basic,Yes,12
7694,Anjali,F,61,63.6,2784,590,17214,CARDIO,66,6.8,Cardio,PT_Vikas,Evening,Female,PT_Vikas,61.0,2194.0,high,Long,Pro,Yes,12
3385,Anjali,male,22,56.48,2107,864,6761,Cardio,17,7.5,Cardio,PT_Simran,Morning,Male,PT_Simran,22.0,1243.0,medium,Short,Basic,No,1
5736,Priya,M,44,64.51,2255,744,13077,Cardio,100,9.1,Cardio,PT_Ajay,evening,Male,PT_Ajay,44.0,1511.0,high,Long,Premium,Yes,6
2802,Priya,female,42,64.43,2768,295,1052,Cardio,63,9.6,Cardio,PT_Simran,morning,Female,PT_Simran,42.0,2473.0,low,Long,Basic,No,6
9155,John,M,18,46.27,1541,899,13697,Cardio,69,9.6,Cardio,no_trainer,evening,Male,No Trainer,18.0,642.0,high,Long,Premium,No,6
9120,Rahul,F,33,53.53,3077,112,7842,Strength,108,7.4,strenght,,Morning,Female,No Trainer,33.0,2965.0,medium,Long,Basic,No,12
7616,Amit,M,60,66.78,1948,207,17755,strength,37,7.5,strenght,,Evening,Male,No Trainer,60.0,1741.0,high,Medium,Basic,No,12
6534,Sneha,female,47,63.76,2967,944,18764,CARDIO,46,7.1,Cardio,PT_Raj,morning,Female,PT_Raj,47.0,2023.0,high,Medium,Basic,No,1
5061,Rahul,female,51,64.5,3162,863,11446,strength,27,6.7,strenght,PT_Raj,Night,Female,PT_Raj,51.0,2299.0,high,Short,Premium,No,6
1262,Sneha,male,40,62.17,2533,610,14616,cardio,115,9.9,Cardio,PT_Ajay,Evening,Male,PT_Ajay,40.0,1923.0,high,Long,Premium,No,1
7287,Sneha,M,19,97.04,3023,388,8496,cardio,98,4.4,Cardio,,Evening,Male,No Trainer,19.0,2635.0,medium,Long,Pro,Yes,1
9815,Priya,Male,41,82.57,3045,168,18023,strength,51,5.1,strenght,PT_Vikas,Morning,Male,PT_Vikas,41.0,2877.0,high,Medium,Basic,No,12
3049,John,F,61,97.92,1971,227,3277,strength,83,8.9,strenght,PT_Simran,morning,Female,PT_Simran,61.0,1744.0,low,Long,Premium,No,1
6423,Karan,Male,54,98.41,2015,540,3545,cardio,29,8.0,Cardio,,Evening,Male,No Trainer,54.0,1475.0,low,Short,Premium,No,6
5548,Riya,M,56,56.64,3416,874,18530,cardio,20,4.2,Cardio,PT_Ajay,Morning,Male,PT_Ajay,56.0,2542.0,high,Short,Basic,No,1
4108,Sneha,Male,19,58.55,2102,113,18350,strength,96,4.7,strenght,PT_Vikas,Night,Male,PT_Vikas,19.0,1989.0,high,Long,Premium,Yes,1
8158,Sneha,male,36,58.11,2282,732,3215,Strength,68,9.7,strenght,PT_Ajay,Evening,Male,PT_Ajay,36.0,1550.0,low,Long,Basic,No,1
8400,Amit,female,31,94.74,2939,694,13888,cardio,98,8.2,Cardio,,evening,Female,No Trainer,31.0,2245.0,high,Long,Basic,Yes,1
4170,Sneha,Male,20,93.12,2434,1117,17011,strength,78,5.5,strenght,PT_Raj,Morning,Male,PT_Raj,20.0,1317.0,high,Long,Premium,No,12
3255,Amit,M,45,83.86,2051,738,10163,cardio,33,8.8,Cardio,PT_Simran,Evening,Male,PT_Simran,45.0,1313.0,high,Medium,Pro,Yes,6
2154,Rahul,M,36,49.67,2946,498,16528,CARDIO,67,6.6,Cardio,PT_Ajay,Night,Male,PT_Ajay,36.0,2448.0,high,Long,Basic,Yes,1
5499,Anjali,M,49,87.62,2626,441,8846,CARDIO,24,5.2,Cardio,PT_Simran,Night,Male,PT_Simran,49.0,2185.0,medium,Short,Basic,No,6
7295,Karan,M,21,97.83,3061,692,8934,strength,49,8.3,strenght,PT_Vikas,evening,Male,PT_Vikas,21.0,2369.0,medium,Medium,Pro,No,1
7197,Rahul,Male,47,58.05,2292,868,18922,cardio,98,5.8,Cardio,PT_Raj,Morning,Male,PT_Raj,47.0,1424.0,high,Long,Premium,Yes,6
2648,Priya,M,43,62.79,2293,935,5391,CARDIO,18,4.5,Cardio,PT_Simran,Evening,Male,PT_Simran,43.0,1358.0,medium,Short,Pro,No,1
6539,Priya,female,31,79.97,2686,1115,17692,CARDIO,116,6.7,Cardio,PT_Vikas,morning,Female,PT_Vikas,31.0,1571.0,high,Long,Basic,Yes,6
5199,Karan,F,30,73.42,2161,735,13663,strength,85,5.3,strenght,PT_Vikas,Morning,Female,PT_Vikas,30.0,1426.0,high,Long,Premium,No,6
9445,Amit,Male,23,84.36,3274,1146,19084,cardio,11,4.9,Cardio,PT_Raj,evening,Male,PT_Raj,23.0,2128.0,high,Short,Basic,No,3
3557,Sneha,female,26,73.76,2400,857,18411,Strength,23,5.0,strenght,PT_Ajay,morning,Female,PT_Ajay,26.0,1543.0,high,Short,Basic,Yes,3
6592,Rahul,female,20,46.97,2250,584,8942,Strength,74,8.2,strenght,,Morning,Female,No Trainer,20.0,1666.0,medium,Long,Basic,Yes,3
1098,Amit,male,38,97.11,3286,506,17539,CARDIO,45,9.5,Cardio,PT_Ajay,morning,Male,PT_Ajay,38.0,2780.0,high,Medium,Premium,No,6
3200,Karan,M,19,85.26,2888,516,12639,strength,112,4.2,strenght,PT_Vikas,evening,Male,PT_Vikas,19.0,2372.0,high,Long,Premium,No,1
3961,Karan,female,43,97.76,2441,295,2511,CARDIO,94,6.5,Cardio,PT_Vikas,evening,Female,PT_Vikas,43.0,2146.0,low,Long,Pro,No,1
5973,Priya,male,46,79.28,1827,111,16596,strength,38,4.5,strenght,PT_Ajay,evening,Male,PT_Ajay,46.0,1716.0,high,Medium,Premium,No,12
5433,Sneha,Male,26,94.47,1910,565,10526,cardio,23,9.9,Cardio,PT_Vikas,Evening,Male,PT_Vikas,26.0,1345.0,high,Short,Premium,Yes,6
3869,Rahul,female,58,98.07,3335,145,3385,Cardio,63,5.9,Cardio,PT_Raj,Night,Female,PT_Raj,58.0,3190.0,low,Long,Basic,No,12
1956,Sneha,Female,54,82.16,2930,1135,19866,cardio,51,7.4,Cardio,PT_Simran,Night,Female,PT_Simran,54.0,1795.0,high,Medium,Pro,No,3
9352,Amit,M,16,73.52,3468,658,6164,cardio,94,5.2,Cardio,,morning,Male,No Trainer,16.0,2810.0,medium,Long,Pro,No,1
6699,Sneha,male,62,71.12,1694,347,13859,Cardio,75,9.3,Cardio,PT_Raj,evening,Male,PT_Raj,62.0,1347.0,high,Long,Premium,Yes,3
7944,Rahul,male,51,47.03,1764,249,2917,cardio,58,8.3,Cardio,PT_Vikas,evening,Male,PT_Vikas,51.0,1515.0,low,Medium,Basic,No,6
5493,Karan,Female,52,73.51,2796,789,19625,Cardio,13,5.0,Cardio,PT_Ajay,morning,Female,PT_Ajay,52.0,2007.0,high,Short,Premium,No,1
5911,Amit,female,35,71.78,1947,581,17738,cardio,78,8.5,Cardio,PT_Ajay,morning,Female,PT_Ajay,35.0,1366.0,high,Long,Premium,Yes,3
4987,Karan,Female,23,52.19,2085,176,6962,strength,40,6.0,strenght,PT_Ajay,morning,Female,PT_Ajay,23.0,1909.0,medium,Medium,Basic,No,12
7015,Anjali,Male,50,96.86,2463,561,5137,cardio,28,8.8,Cardio,PT_Vikas,Morning,Male,PT_Vikas,50.0,1902.0,medium,Short,Premium,No,3
2218,Sneha,Male,61,60.84,1839,906,1255,CARDIO,47,4.7,Cardio,PT_Vikas,Morning,Male,PT_Vikas,61.0,933.0,low,Medium,Premium,No,6
5496,John,Male,31,97.29,2471,442,6061,cardio,51,7.0,Cardio,,Morning,Male,No Trainer,31.0,2029.0,medium,Medium,Premium,Yes,1
5735,Riya,male,56,97.2,1905,1188,6671,strength,95,9.8,strenght,PT_Ajay,Night,Male,PT_Ajay,56.0,717.0,medium,Long,Premium,Yes,1
5555,Karan,male,18,51.89,2289,894,1287,CARDIO,11,4.3,Cardio,PT_Raj,Night,Male,PT_Raj,18.0,1395.0,low,Short,Basic,Yes,3
9050,Karan,male,47,52.75,1913,425,17706,strength,17,4.6,strenght,PT_Raj,Evening,Male,PT_Raj,47.0,1488.0,high,Short,Pro,No,6
4446,Riya,male,25,96.46,1656,588,18524,CARDIO,105,6.6,Cardio,PT_Ajay,Night,Male,PT_Ajay,25.0,1068.0,high,Long,Basic,Yes,1
2045,Amit,Male,60,85.88,3445,260,4599,strength,97,8.8,strenght,PT_Vikas,morning,Male,PT_Vikas,60.0,3185.0,low,Long,Pro,No,1
7893,Anjali,Male,33,87.96,3482,106,1784,Cardio,67,8.7,Cardio,PT_Vikas,Night,Male,PT_Vikas,33.0,3376.0,low,Long,Basic,No,12
2693,Rahul,F,46,84.16,3214,846,1803,cardio,113,4.2,Cardio,PT_Ajay,evening,Female,PT_Ajay,46.0,2368.0,low,Long,Premium,No,12
4436,Anjali,female,24,61.19,3045,620,12101,CARDIO,81,9.5,Cardio,PT_Raj,Night,Female,PT_Raj,24.0,2425.0,high,Long,Basic,Yes,3
9754,Priya,F,62,80.48,2704,212,1533,strength,19,9.8,strenght,PT_Vikas,Night,Female,PT_Vikas,62.0,2492.0,low,Short,Premium,No,3
6895,Amit,M,38,45.45,1531,224,3835,Strength,50,9.4,strenght,PT_Vikas,morning,Male,PT_Vikas,38.0,1307.0,low,Medium,Premium,No,1
4354,Amit,Male,27,59.46,1890,217,11378,Cardio,11,6.6,Cardio,PT_Raj,Night,Male,PT_Raj,27.0,1673.0,high,Short,Basic,No,1
1225,Karan,Female,53,67.14,3148,778,17610,Cardio,68,6.8,Cardio,PT_Ajay,Night,Female,PT_Ajay,53.0,2370.0,high,Long,Premium,No,1
5893,Sneha,Female,55,70.8,2306,722,5716,Cardio,48,7.3,Cardio,PT_Ajay,Evening,Female,PT_Ajay,55.0,1584.0,medium,Medium,Basic,No,12
8022,Sneha,Male,31,48.14,3237,106,16626,Strength,13,6.6,strenght,,evening,Male,No Trainer,31.0,3131.0,high,Short,Basic,Yes,12
6600,Riya,male,46,50.17,3382,207,18324,Strength,28,6.3,strenght,,morning,Male,No Trainer,46.0,3175.0,high,Short,Premium,No,1
8996,Sneha,M,45,71.51,2352,403,6208,CARDIO,60,4.6,Cardio,PT_Vikas,morning,Male,PT_Vikas,45.0,1949.0,medium,Long,Premium,No,6
8683,Anjali,F,64,75.35,1599,501,19172,Cardio,119,9.7,Cardio,,evening,Female,No Trainer,64.0,1098.0,high,Long,Basic,No,6
5642,Sneha,male,21,46.45,3242,1181,12086,Strength,40,8.8,strenght,PT_Raj,Morning,Male,PT_Raj,21.0,2061.0,high,Medium,Premium,Yes,1
8679,Anjali,male,37,95.3,1869,372,9790,Strength,66,6.8,strenght,PT_Vikas,evening,Male,PT_Vikas,37.0,1497.0,medium,Long,Premium,No,12
9208,Rahul,Male,62,53.84,2186,1128,4386,CARDIO,57,9.6,Cardio,PT_Ajay,evening,Male,PT_Ajay,62.0,1058.0,low,Medium,Premium,Yes,1
8339,Riya,female,53,66.44,2058,405,2499,Strength,57,8.2,strenght,PT_Ajay,Morning,Female,PT_Ajay,53.0,1653.0,low,Medium,Premium,Yes,3
3205,Priya,Female,36,53.16,3302,969,6148,Cardio,57,5.2,Cardio,PT_Raj,morning,Female,PT_Raj,36.0,2333.0,medium,Medium,Premium,No,1
2069,John,Male,58,94.06,2193,822,5571,Cardio,104,7.1,Cardio,PT_Raj,Evening,Male,PT_Raj,58.0,1371.0,medium,Long,Basic,Yes,12
4444,Riya,F,57,96.53,2574,215,13049,Cardio,117,5.4,Cardio,PT_Raj,Evening,Female,PT_Raj,57.0,2359.0,high,Long,Basic,Yes,12
2060,Anjali,Female,36,63.64,2630,501,13011,CARDIO,112,7.6,Cardio,PT_Raj,Night,Female,PT_Raj,36.0,2129.0,high,Long,Premium,No,3
3327,Priya,female,20,71.1,3334,1019,12128,Cardio,24,4.9,Cardio,PT_Raj,morning,Female,PT_Raj,20.0,2315.0,high,Short,Pro,Yes,12
4420,Amit,F,61,45.09,3110,770,12221,cardio,116,9.3,Cardio,PT_Raj,Morning,Female,PT_Raj,61.0,2340.0,high,Long,Basic,Yes,6
1301,Priya,F,27,59.78,1518,393,13595,cardio,91,8.4,Cardio,PT_Vikas,Night,Female,PT_Vikas,27.0,1125.0,high,Long,Pro,No,6
1606,Amit,Male,42,55.95,3237,193,3740,strength,111,8.9,strenght,PT_Ajay,Night,Male,PT_Ajay,42.0,3044.0,low,Long,Premium,No,12
4170,Anjali,male,41,60.2,1532,379,2042,Strength,19,4.7,strenght,PT_Vikas,Night,Male,PT_Vikas,41.0,1153.0,low,Short,Premium,No,1
1699,Amit,M,62,55.39,3411,752,11953,CARDIO,97,9.8,Cardio,PT_Ajay,Night,Male,PT_Ajay,62.0,2659.0,high,Long,Basic,No,6
6088,John,Male,20,63.98,2294,340,19064,strength,45,9.9,strenght,PT_Ajay,Morning,Male,PT_Ajay,20.0,1954.0,high,Medium,Basic,Yes,3
1190,Sneha,male,31,57.0,2538,230,4750,strength,34,9.9,strenght,,Evening,Male,No Trainer,31.0,2308.0,low,Medium,Basic,No,1
1980,Riya,female,48,96.45,2936,652,2430,strength,13,7.2,strenght,PT_Raj,Night,Female,PT_Raj,48.0,2284.0,low,Short,Pro,Yes,1
3975,Amit,M,56,63.0,2647,1026,1933,strength,103,8.9,strenght,PT_Raj,Night,Male,PT_Raj,56.0,1621.0,low,Long,Pro,Yes,1
7102,Sneha,male,62,98.17,3387,954,17095,Cardio,93,4.1,Cardio,PT_Ajay,morning,Male,PT_Ajay,62.0,2433.0,high,Long,Pro,Yes,6
2184,Sneha,M,52,99.09,2239,642,11467,Cardio,106,4.4,Cardio,PT_Raj,Evening,Male,PT_Raj,52.0,1597.0,high,Long,Premium,Yes,3
4327,Amit,female,40,76.26,2363,1180,2793,CARDIO,84,6.1,Cardio,PT_Raj,Evening,Female,PT_Raj,40.0,1183.0,low,Long,Premium,No,1
4394,Anjali,M,32,50.49,3250,755,12592,cardio,27,8.5,Cardio,PT_Vikas,Night,Male,PT_Vikas,32.0,2495.0,high,Short,Basic,Yes,3
9319,Anjali,F,61,91.79,2350,925,15798,cardio,104,9.8,Cardio,PT_Raj,Evening,Female,PT_Raj,61.0,1425.0,high,Long,Pro,Yes,6
2816,Priya,F,25,94.29,1689,593,11018,strength,74,6.3,strenght,PT_Raj,Morning,Female,PT_Raj,25.0,1096.0,high,Long,Basic,Yes,12
6854,Riya,male,57,72.36,1787,1055,1586,CARDIO,64,7.7,Cardio,PT_Raj,morning,Male,PT_Raj,57.0,732.0,low,Long,Basic,Yes,3
7709,Sneha,Female,49,65.39,1962,364,13191,strength,73,5.8,strenght,PT_Vikas,morning,Female,PT_Vikas,49.0,1598.0,high,Long,Basic,Yes,1
1569,Rahul,Female,59,60.66,2755,1116,9077,strength,63,4.6,strenght,PT_Ajay,Night,Female,PT_Ajay,59.0,1639.0,medium,Long,Basic,Yes,6
6442,Priya,male,64,88.74,2585,570,11030,strength,36,9.2,strenght,,morning,Male,No Trainer,64.0,2015.0,high,Medium,Premium,No,3
2895,Priya,female,50,88.22,2499,1199,17393,cardio,14,7.2,Cardio,PT_Ajay,Morning,Female,PT_Ajay,50.0,1300.0,high,Short,Pro,Yes,3
3733,Anjali,female,24,68.59,2566,145,15463,strength,26,9.1,strenght,,evening,Female,No Trainer,24.0,2421.0,high,Short,Pro,Yes,12
4863,Rahul,F,59,76.96,2073,870,7032,Strength,55,4.8,strenght,PT_Simran,evening,Female,PT_Simran,59.0,1203.0,medium,Medium,Pro,Yes,6
8455,Amit,F,55,74.05,3388,224,3774,strength,50,8.9,strenght,PT_Simran,evening,Female,PT_Simran,55.0,3164.0,low,Medium,Basic,No,3
5014,Sneha,Female,43,57.62,3378,1101,10819,strength,49,4.6,strenght,PT_Simran,Evening,Female,PT_Simran,43.0,2277.0,high,Medium,Premium,Yes,6
2686,Sneha,Female,49,70.48,2667,582,16707,CARDIO,50,4.6,Cardio,PT_Simran,morning,Female,PT_Simran,49.0,2085.0,high,Medium,Premium,No,12
4009,Riya,Male,57,66.92,2022,438,16782,Strength,32,4.5,strenght,PT_Vikas,Night,Male,PT_Vikas,57.0,1584.0,high,Medium,Pro,No,1
8806,Karan,F,46,46.09,1514,207,12436,Cardio,109,7.7,Cardio,PT_Simran,Night,Female,PT_Simran,46.0,1307.0,high,Long,Pro,No,3
1154,Rahul,male,53,69.41,1505,992,4034,Cardio,29,8.1,Cardio,,Evening,Male,No Trainer,53.0,513.0,low,Short,Basic,No,12
2409,Sneha,Female,64,83.29,2621,1075,15593,cardio,77,6.8,Cardio,PT_Ajay,Night,Female,PT_Ajay,64.0,1546.0,high,Long,Pro,No,3
1784,Priya,Female,55,81.55,2835,822,15639,cardio,103,4.2,Cardio,PT_Vikas,Morning,Female,PT_Vikas,55.0,2013.0,high,Long,Basic,No,1
9096,Amit,female,29,56.47,1863,268,3521,Cardio,17,9.6,Cardio,PT_Ajay,evening,Female,PT_Ajay,29.0,1595.0,low,Short,Premium,Yes,1
8560,Rahul,male,61,64.26,2326,408,17452,cardio,98,5.3,Cardio,PT_Ajay,Evening,Male,PT_Ajay,61.0,1918.0,high,Long,Basic,No,3
8343,Riya,Female,61,64.33,3459,1067,14234,cardio,99,7.9,Cardio,,evening,Female,No Trainer,61.0,2392.0,high,Long,Basic,Yes,12
8206,Rahul,Male,26,50.55,1751,684,10799,strength,58,8.1,strenght,PT_Ajay,evening,Male,PT_Ajay,26.0,1067.0,high,Medium,Pro,No,1
6596,Priya,Male,52,99.07,1998,630,7931,Strength,42,4.4,strenght,PT_Raj,morning,Male,PT_Raj,52.0,1368.0,medium,Medium,Basic,Yes,1
6801,Riya,Male,60,89.52,1993,903,15748,cardio,80,4.4,Cardio,,morning,Male,No Trainer,60.0,1090.0,high,Long,Premium,No,3
3806,Amit,Female,18,74.84,3176,607,5659,Strength,33,8.9,strenght,PT_Raj,Evening,Female,PT_Raj,18.0,2569.0,medium,Medium,Premium,No,3
1537,Rahul,Female,16,76.65,3262,699,9528,cardio,25,8.4,Cardio,PT_Ajay,morning,Female,PT_Ajay,16.0,2563.0,medium,Short,Premium,Yes,3
6986,Amit,F,23,76.72,2522,742,8251,strength,100,6.4,strenght,,Morning,Female,No Trainer,23.0,1780.0,medium,Long,Premium,No,12
2841,John,female,61,56.2,2576,165,9346,Cardio,89,6.9,Cardio,PT_Vikas,Night,Female,PT_Vikas,61.0,2411.0,medium,Long,Basic,Yes,12
9716,Karan,female,40,46.74,3467,449,1521,cardio,79,4.7,Cardio,PT_Vikas,Evening,Female,PT_Vikas,40.0,3018.0,low,Long,Premium,No,6
7971,Sneha,female,22,79.33,1545,814,18352,Cardio,42,7.5,Cardio,PT_Vikas,evening,Female,PT_Vikas,22.0,731.0,high,Medium,Basic,No,6
6625,Karan,F,23,66.23,3134,120,15006,Cardio,47,7.5,Cardio,PT_Vikas,Night,Female,PT_Vikas,23.0,3014.0,high,Medium,Basic,No,12
3950,Amit,Female,36,84.18,1732,924,4190,Strength,101,6.8,strenght,PT_Raj,morning,Female,PT_Raj,36.0,808.0,low,Long,Premium,Yes,6
8992,Priya,M,20,79.73,3435,851,2095,strength,118,9.5,strenght,,Night,Male,No Trainer,20.0,2584.0,low,Long,Pro,Yes,12
5780,Rahul,Male,48,48.0,3222,641,9417,strength,10,7.3,strenght,PT_Raj,Night,Male,PT_Raj,48.0,2581.0,medium,Short,Basic,No,12
3368,John,female,23,63.3,2325,663,15480,strength,87,7.6,strenght,PT_Ajay,evening,Female,PT_Ajay,23.0,1662.0,high,Long,Basic,No,6
7655,Riya,Female,56,77.65,2288,973,4093,strength,93,9.6,strenght,PT_Raj,morning,Female,PT_Raj,56.0,1315.0,low,Long,Basic,No,12
9173,John,M,43,85.61,2580,1133,3666,strength,75,5.1,strenght,PT_Raj,Night,Male,PT_Raj,43.0,1447.0,low,Long,Basic,No,3
5495,Rahul,Male,48,99.2,1972,776,14487,cardio,54,5.1,Cardio,PT_Vikas,Night,Male,PT_Vikas,48.0,1196.0,high,Medium,Basic,Yes,1
7002,Rahul,male,51,93.64,2458,569,2886,CARDIO,49,7.7,Cardio,PT_Simran,Evening,Male,PT_Simran,51.0,1889.0,low,Medium,Premium,Yes,3
7614,Karan,M,56,71.02,2206,452,17712,CARDIO,60,7.1,Cardio,PT_Raj,morning,Male,PT_Raj,56.0,1754.0,high,Long,Basic,Yes,12
6919,Rahul,Female,49,84.11,1805,1069,18480,strength,52,8.1,strenght,PT_Ajay,Morning,Female,PT_Ajay,49.0,736.0,high,Medium,Basic,Yes,3
1853,Amit,Male,40,79.4,1698,938,16148,cardio,96,4.5,Cardio,,evening,Male,No Trainer,40.0,760.0,high,Long,Basic,Yes,1
5146,Anjali,Female,51,49.48,2621,1017,19360,Cardio,39,7.5,Cardio,PT_Vikas,Evening,Female,PT_Vikas,51.0,1604.0,high,Medium,Pro,No,3
4769,Anjali,male,32,93.11,1765,340,18920,strength,32,4.4,strenght,PT_Raj,Morning,Male,PT_Raj,32.0,1425.0,high,Medium,Basic,No,3
1574,Sneha,Female,27,45.2,2316,742,19381,cardio,73,4.0,Cardio,PT_Ajay,Night,Female,PT_Ajay,27.0,1574.0,high,Long,Pro,No,6
